what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364393834282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364393834807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364393838870
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364393842938
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364393843425
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364393845357
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364393845383
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1364393963741
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1364393964331
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364393981477
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364393982736
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364393983395
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364393989159
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364393989186
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364393992495
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364394007992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364394008656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364394086286
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1364394089699
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1364394119946
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1364394123004
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364394134182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364394212051
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1364394213952
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1364394230448
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364394231859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364394232386
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364394233744
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364394236581
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364394236602
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1364394246519
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1364394248300
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364394252155
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1364394256532
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364394260261
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364394263192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364394264392
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364394276009
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364394279336
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364394284066
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364394286199
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364394287764
