what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.debug",1364104584682
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.stop",1364104604380
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364104609533
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364104609634
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364104609671
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.402.v201009080200,"org.eclipse.jst.j2ee.J2EEPerspective",1364104609716
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1364104609744
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.nextPerspective",1364104609868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364104614382
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364104615693
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1364104615852
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364104617676
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1364104619077
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1364104619274
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1364104619363
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364104620283
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1364104622998
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364104639807
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364104639963
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364104641167
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1364104641258
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1364104642199
