what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113552064
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113579367
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113580268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113588707
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364113591568
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364113593131
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113594027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113598304
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1364113601627
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113606019
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113608187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113609603
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113611040
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364113613137
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1364113614711
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1364113614780
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364113615581
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1364113621790
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364113632486
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1364113641937
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1364113642097
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1364113646660
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113653238
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113710038
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113713420
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113713611
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.402.v201009080200,"org.eclipse.jst.j2ee.J2EEPerspective",1364113713701
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.nextPerspective",1364113713823
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1364113719598
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113722113
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113724180
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1364113724293
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1364113724367
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364113724932
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1364113726344
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364113735487
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1364113740127
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1364113740294
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113746865
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364113747062
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1364113747142
